273.05,63.598,0.023405,0.12711,0.25894,0.010773,0.027381,33,0.0016966,0.033247,0.18145,0.086298,0.07277,76.393,108.34,2.7048
389.99,215.02,0.025614,0.29825,0.39666,0.032628,0.04384,28,0.0028546,0.07549,0.32836,0.054391,0.18097,70.34,115.97,11.381
293.39,197.21,0.02626,0.095339,0.52037,0.015677,0.029619,18,0.0035094,0.053742,0.40344,0.062223,0.10194,114.82,149.14,5.0614
297.89,129.31,0.024882,0.30219,0.50069,0.029057,0.045428,44,0.0026871,0.19305,0.35988,0.17471,0.1407,49.214,84.067,15.215
338.27,174.04,0.006184,0.21977,0.14611,0.030706,0.023559,40,0.0043997,0.048531,0.068036,0.13445,0.075597,83.499,123.08,2.9728
234.14,79.137,0.016712,0.28375,0.51812,0.021185,0.041409,34,0.0072911,0.10812,0.20838,0.058565,0.4049,66.402,93.797,14.387
225.3,147.74,0.023325,0.25199,0.29874,0.035787,0.020335,19,0.0086964,0.058541,0.064423,0.17667,0.18035,50.967,77.327,9.866
330.83,147.94,0.022178,0.2865,0.4311,0.017282,0.048312,27,0.0049509,0.14118,0.26997,0.06269,0.29529,66.199,104.91,10.491
91.915,85.659,0.012491,0.29198,0.2792,0.029156,0.029885,32,0.0012818,0.23125,0.18306,0.14051,0.22147,39.445,50.199,4.0573
307.17,100.51,0.029568,0.21559,0.18952,0.029166,0.035696,26,0.0040682,0.12458,0.12774,0.041517,0.078008,55.329,91.269,5.1452
232.93,213.46,0.0082749,0.16576,0.48445,0.017138,0.036065,32,0.0023781,0.11966,0.27672,0.073613,0.14331,68.754,96.007,3.754
207.97,170.23,0.0125,0.082884,0.35663,0.017948,0.034877,27,0.0015275,0.042024,0.062084,0.050155,0.23608,68.666,92.998,1.8627
364.01,170.02,0.029658,0.29069,0.42984,0.023441,0.034396,16,0.0056984,0.22469,0.27118,0.25443,0.1046,75.022,117.61,12.892
314.54,250.33,0.012766,0.15319,0.22257,0.030402,0.030691,11,0.011793,0.037425,0.11684,0.10726,0.11832,100.1,136.9,3.7483
381.2,256.42,0.023938,0.15836,0.16306,0.03535,0.022558,21,0.0048796,0.12577,0.10449,0.038029,0.10267,76.541,121.14,3.4669
289.24,73.068,0.015014,0.22044,0.50024,0.026862,0.031212,24,0.0055548,0.070567,0.36294,0.077649,0.15353,58.62,92.461,9.6117
210.67,99.823,0.025365,0.29735,0.44059,0.019006,0.046481,34,0.0048978,0.084979,0.23737,0.24833,0.10667,47.815,72.463,13.144
378.48,328.74,0.01171,0.10366,0.38478,0.024065,0.036542,48,0.0010355,0.043026,0.09181,0.064059,0.28294,87.27,131.55,2.6561
312.21,185.69,0.017485,0.14556,0.16199,0.035641,0.041795,15,0.0056968,0.11485,0.075801,0.032804,0.054613,71.091,107.62,2.6484
168.29,151.7,0.021383,0.22123,0.40712,0.017356,0.031803,37,0.0037397,0.034004,0.20532,0.17402,0.18082,50.672,70.361,8.1445
377.72,310.62,0.026847,0.18492,0.28374,0.011203,0.045193,39,0.0031232,0.077817,0.22714,0.11136,0.075109,120.23,164.43,5.1027
294.51,230.49,0.026239,0.22614,0.37887,0.02152,0.0215,35,0.0026102,0.12865,0.10744,0.031828,0.29038,60.634,95.092,8.3856
143.14,110.55,0.012917,0.29352,0.37218,0.033576,0.029099,50,0.0048087,0.1314,0.11348,0.2242,0.29151,46.322,63.069,12.329
65.796,58.712,0.012227,0.098369,0.40895,0.026454,0.028992,44,0.0011599,0.044821,0.27118,0.041073,0.15364,36.615,44.313,2.9712
251.42,129.65,0.023314,0.16736,0.39398,0.018581,0.024097,46,0.0010921,0.1312,0.070288,0.079131,0.21597,51.739,81.154,5.3976
188.41,121.45,0.021511,0.11154,0.38729,0.01709,0.042166,15,0.0035615,0.047515,0.19091,0.040496,0.33142,68.404,90.448,3.616
278.46,94.186,0.013688,0.098523,0.4611,0.018567,0.022848,14,0.0057776,0.055834,0.20846,0.044059,0.074961,120.91,153.49,3.7012
264.5,157.61,0.029831,0.28297,0.3179,0.024192,0.020133,36,0.0052118,0.063004,0.2077,0.2228,0.178,53.435,84.381,11.548
229.66,211.89,0.02685,0.19557,0.22444,0.013203,0.02391,28,0.0039319,0.041094,0.15202,0.10959,0.15944,81.204,108.07,4.3167
123.81,112.57,0.025686,0.20384,0.3606,0.014661,0.020272,11,0.01371,0.14428,0.26523,0.051736,0.25967,69.922,84.408,7.5553
161.62,58.016,0.015249,0.24462,0.47539,0.031134,0.04421,40,0.0010673,0.15186,0.354,0.080324,0.40602,40.134,59.043,6.8495
371.28,53.488,0.027104,0.20413,0.40153,0.038774,0.027968,11,0.0080854,0.10014,0.19753,0.034187,0.29132,63.521,106.96,10.042
288.82,62.63,0.023028,0.088659,0.52026,0.02384,0.021349,42,0.0010867,0.057342,0.10661,0.055417,0.39558,63.516,97.308,4.5487
379.87,338.46,0.011897,0.23332,0.51347,0.023481,0.034087,29,0.0017461,0.16041,0.37838,0.11574,0.23489,80.18,124.62,5.8017
339.28,203.9,0.028823,0.23928,0.14979,0.032602,0.038445,32,0.001652,0.16659,0.078289,0.085248,0.086903,63.106,102.8,3.7912
311.97,178.05,0.015608,0.23953,0.45579,0.025249,0.03957,26,0.0042908,0.16405,0.24927,0.091088,0.36456,61.703,98.203,8.3723
286.41,160.73,0.027065,0.1964,0.47393,0.01514,0.020833,27,0.0056042,0.15318,0.40605,0.049071,0.053008,95.267,128.78,9.9874
356.23,94.41,0.024735,0.29992,0.21394,0.034189,0.023569,17,0.0072739,0.12978,0.11525,0.22608,0.085006,65.034,106.71,7.1336
257.31,62.904,0.010868,0.20092,0.33483,0.03802,0.021411,12,0.012369,0.13394,0.081516,0.12269,0.22388,59.331,89.436,7.3807
314.19,101.83,0.02134,0.29541,0.34709,0.034518,0.025376,40,0.0042048,0.23735,0.20943,0.16347,0.11711,54.899,91.659,11.755
277.78,135.27,0.020714,0.20427,0.51897,0.03402,0.035678,19,0.0073727,0.14748,0.27514,0.064684,0.32001,55.436,87.936,12.911
368.15,147.11,0.013331,0.11102,0.2869,0.030056,0.035404,41,0.0015134,0.067639,0.053102,0.047668,0.1759,63.22,106.29,2.7435
183.07,71.001,0.012595,0.18549,0.32296,0.011281,0.03954,20,0.0074083,0.1531,0.1131,0.089503,0.20473,79.999,101.42,3.7487
359.1,173.6,0.016194,0.19687,0.51915,0.017922,0.046857,12,0.0026938,0.063851,0.46503,0.032309,0.154,95.242,137.26,5.5349
188.11,176.14,0.0066879,0.24414,0.3825,0.034325,0.049143,46,0.0038968,0.16102,0.15136,0.12227,0.27878,55.333,77.343,8.3962
212.29,151.5,0.011494,0.15814,0.20202,0.013876,0.03427,38,0.001566,0.060991,0.067436,0.12269,0.13334,61.884,86.722,1.6451
327.79,235.82,0.026728,0.28992,0.21134,0.034297,0.041576,39,0.0011676,0.039086,0.14054,0.15894,0.13296,65.399,103.75,5.7194
249.01,107.67,0.016743,0.20563,0.26022,0.014276,0.026603,14,0.0095791,0.046881,0.11606,0.17301,0.13482,87.466,116.6,4.0689
388.23,343.06,0.013085,0.082868,0.2983,0.038579,0.036449,33,0.001317,0.046114,0.22438,0.041015,0.073149,80.344,125.77,2.3761
362.5,186.48,0.022793,0.26132,0.1539,0.036593,0.035297,24,0.0051574,0.10149,0.084862,0.18465,0.082412,63.24,105.65,4.7128
268.64,174.09,0.026549,0.27698,0.51667,0.016465,0.0265,46,0.0017612,0.12975,0.37013,0.032952,0.31381,52.886,84.317,12.474
354.48,321.56,0.019175,0.27724,0.43142,0.015187,0.031185,25,0.004457,0.18648,0.3248,0.12869,0.12356,87.167,128.64,8.5191
332.39,324.62,0.010306,0.1832,0.47034,0.036435,0.025436,14,0.0046267,0.05428,0.12926,0.14408,0.3822,89.424,128.31,5.6488
321.95,244.09,0.0079193,0.23195,0.20555,0.026821,0.021214,15,0.0039807,0.11267,0.10098,0.03159,0.14334,110.74,148.41,2.2131
340.64,296.5,0.02244,0.2556,0.13333,0.024895,0.031113,30,0.0020585,0.13554,0.077316,0.038302,0.069294,79.978,119.83,2.9738
256.01,226.03,0.0063583,0.20294,0.13013,0.010619,0.037671,12,0.001257,0.055504,0.062006,0.15404,0.074938,119.61,149.56,0.81444
381.7,85.823,0.016085,0.2373,0.46308,0.014643,0.031028,44,0.001686,0.069949,0.32041,0.19812,0.2949,67.259,111.92,6.4352
148.94,60.795,0.021475,0.1452,0.43707,0.022455,0.031511,25,0.0015491,0.047432,0.078465,0.07565,0.22263,41.147,58.573,4.9093
307.29,169.51,0.025072,0.27803,0.39663,0.012632,0.046044,22,0.010909,0.085974,0.21622,0.2053,0.081938,108.82,144.77,11.067
263.19,98.031,0.018745,0.102,0.26948,0.015026,0.025218,13,0.0051808,0.033914,0.065936,0.056906,0.20352,97.947,128.74,2.2798
297.45,205.41,0.019728,0.26906,0.1629,0.011332,0.046948,30,0.0040191,0.037436,0.069585,0.14719,0.074756,97.926,132.73,3.2912
310.47,237.35,0.023211,0.28889,0.48017,0.026068,0.049682,17,0.0034609,0.13232,0.12983,0.031999,0.28293,70.232,106.56,11.088
362.89,254.46,0.018812,0.15029,0.20973,0.037608,0.020795,18,0.0024355,0.055721,0.065695,0.11862,0.066552,71.663,114.12,2.7378
80.454,69.533,0.021688,0.11274,0.25544,0.020111,0.037285,28,0.0019535,0.060356,0.092025,0.049878,0.19809,39.378,48.791,2.5975
221.35,83.158,0.022132,0.17671,0.40569,0.023877,0.025103,19,0.0038798,0.050915,0.16193,0.088554,0.34956,51.21,77.107,6.4661
309.36,75.228,0.025848,0.14396,0.41819,0.016988,0.046447,21,0.0048538,0.10451,0.17909,0.060789,0.29786,76.114,112.31,6.3598
278.95,209.26,0.026058,0.29642,0.22825,0.020152,0.020813,27,0.0028007,0.061599,0.087404,0.23582,0.10997,62.376,95.013,6.1057
318.5,113.58,0.011679,0.1872,0.2498,0.024433,0.04922,35,0.0025968,0.10697,0.14354,0.036604,0.17597,58.309,95.574,3.2263
283.53,221.01,0.027435,0.13497,0.33784,0.032609,0.04615,21,0.0011931,0.04584,0.14393,0.055337,0.26173,59.541,92.714,4.3262
269.8,217.31,0.025354,0.13615,0.46519,0.037274,0.040646,14,0.0014839,0.045889,0.38037,0.057051,0.20011,66.479,98.045,5.5116
196.87,60.15,0.0055434,0.22542,0.2631,0.027642,0.039717,12,0.016721,0.062781,0.10626,0.18828,0.16238,71.231,94.265,5.1324
360.45,162.03,0.01468,0.099008,0.4516,0.014638,0.033986,30,0.0010563,0.059728,0.33739,0.047015,0.078271,85.622,127.79,2.4903
399.39,358.98,0.02357,0.15966,0.26191,0.022521,0.045357,32,0.0010746,0.094894,0.18507,0.066539,0.074348,78.033,124.76,3.4119
247.91,115.99,0.019487,0.17948,0.19585,0.028155,0.043416,25,0.0047322,0.033172,0.089038,0.14207,0.085294,56.32,85.326,3.8649
240.28,195.84,0.01784,0.2566,0.15846,0.013535,0.040957,24,0.0045459,0.1041,0.078617,0.18509,0.063294,79.569,107.68,2.946
76.396,72.746,0.012465,0.26432,0.23755,0.03531,0.045583,14,0.0089029,0.038784,0.070248,0.21045,0.13198,39.997,48.935,5.2916
193.5,91.08,0.023791,0.1211,0.42553,0.012449,0.031692,38,0.0012627,0.075059,0.14417,0.041527,0.30272,52.752,75.391,4.1998
361.83,264.3,0.02132,0.20643,0.48429,0.010722,0.038659,31,0.0054365,0.037678,0.087133,0.1317,0.31171,157.17,199.51,8.4224
347.61,82.275,0.0082872,0.15545,0.30468,0.030156,0.036169,23,0.0051894,0.046326,0.18655,0.11473,0.082789,80.175,120.85,4.2238
341.09,74.402,0.014409,0.20985,0.36403,0.010028,0.033159,15,0.0050226,0.17876,0.15984,0.053503,0.23257,107.43,147.34,4.0193
299.89,82.087,0.014595,0.28647,0.52458,0.027555,0.020596,18,0.0079074,0.1213,0.12923,0.047601,0.4317,58.811,93.897,11.883
386.07,115.43,0.015347,0.27731,0.50199,0.031062,0.045212,48,0.001699,0.051072,0.23814,0.091135,0.12694,67.729,112.9,9.5574
355.08,237.93,0.021615,0.179,0.40827,0.036392,0.022351,47,0.0013114,0.045457,0.16702,0.12697,0.19517,53.937,95.481,6.9915
381.76,233.18,0.019568,0.29955,0.2067,0.029103,0.037572,42,0.005835,0.12369,0.13723,0.035196,0.13755,76.428,121.09,7.6582
382.31,315.13,0.025729,0.24293,0.2458,0.033182,0.036611,24,0.0059112,0.066952,0.11728,0.20386,0.15536,65.903,110.63,7.6278
383.17,121.02,0.010497,0.26001,0.45282,0.013598,0.032463,18,0.010111,0.035637,0.3137,0.1219,0.25216,127.71,172.54,6.7183
142.58,134.5,0.0095969,0.20936,0.27485,0.02001,0.02491,17,0.009495,0.053623,0.084361,0.12827,0.1733,59.863,76.544,4.1927
390.27,374.87,0.022729,0.10869,0.40519,0.01864,0.033781,23,0.0032413,0.037467,0.15394,0.042356,0.32375,140.12,185.78,4.3752
331.55,70.711,0.0069153,0.23291,0.16138,0.036362,0.026733,19,0.0041791,0.13251,0.071557,0.06288,0.094339,76.462,115.25,2.2646
291.87,55.632,0.02498,0.13648,0.50072,0.033471,0.048693,40,0.0014221,0.062749,0.14181,0.07334,0.40593,45.878,80.026,7.3864
387.98,344.72,0.021734,0.08559,0.47448,0.023051,0.027917,42,0.0010273,0.041899,0.2442,0.036964,0.056406,101.8,147.19,3.8097
315.43,189.92,0.029505,0.16961,0.21639,0.037907,0.048715,22,0.0040932,0.056991,0.15205,0.13102,0.089692,58.36,95.265,5.1722
201.02,183.11,0.024626,0.11962,0.52573,0.03099,0.04726,35,0.0014878,0.060963,0.40929,0.04262,0.10617,49.805,73.325,6.6245
184.34,114.34,0.023643,0.2395,0.29422,0.022989,0.049517,25,0.0074129,0.16896,0.055922,0.17777,0.17982,50.928,72.495,8.1876
245.28,62.988,0.028027,0.2143,0.16555,0.018293,0.021977,34,0.0018391,0.10793,0.058658,0.035557,0.088601,50.835,79.533,3.5008
354.8,227.8,0.0090804,0.15589,0.31644,0.033107,0.022246,23,0.0054472,0.12459,0.20739,0.054754,0.21559,95.722,137.23,4.9566
165.9,117.02,0.0197,0.26525,0.47969,0.014322,0.03433,40,0.0019484,0.11791,0.24391,0.18766,0.23364,45.142,64.552,8.5692
399.56,290.72,0.0059668,0.15277,0.38828,0.023491,0.024003,44,0.0016339,0.051236,0.31208,0.1212,0.19862,92.552,139.3,2.9294
217.26,206.75,0.023006,0.18361,0.15916,0.013607,0.02106,34,0.0015745,0.12347,0.095817,0.059263,0.078018,66.979,92.398,2.3822
387.8,98.267,0.023798,0.087148,0.46647,0.024767,0.022586,25,0.0022364,0.041617,0.34754,0.045322,0.10239,95.806,141.18,4.5085
380.33,269.49,0.023688,0.30626,0.37957,0.012408,0.038387,24,0.011297,0.23228,0.24803,0.064112,0.22021,149.93,194.43,11.289
340.33,215.19,0.014938,0.14127,0.46497,0.0163,0.040367,42,0.0013439,0.042172,0.34114,0.059726,0.14445,76.668,116.49,4.0076
364.38,104.06,0.0076524,0.25001,0.30699,0.011118,0.049893,36,0.0058929,0.13755,0.083436,0.052419,0.14489,117.46,160.09,3.8964
298.05,179.41,0.0089848,0.25017,0.14167,0.015431,0.029254,38,0.0010165,0.14771,0.085548,0.058113,0.070113,73.352,108.22,1.4433
394.32,133.95,0.0166,0.080951,0.24684,0.026938,0.038134,29,0.0016355,0.036488,0.16042,0.045152,0.054325,83.984,130.12,1.8995
246.19,109.6,0.022082,0.22441,0.31741,0.028343,0.020059,41,0.0025376,0.075292,0.16821,0.15177,0.1286,45.679,74.483,7.0788
267.15,221.71,0.0090035,0.18729,0.49477,0.03832,0.029454,38,0.002321,0.13777,0.19585,0.15586,0.43001,68.392,99.649,7.0216
378.63,218.99,0.027917,0.16004,0.30544,0.026065,0.025386,50,0.0010658,0.083263,0.083392,0.12329,0.1975,54.267,98.566,5.084
146.39,76.685,0.014209,0.080733,0.23575,0.034234,0.041446,11,0.0012397,0.033577,0.18212,0.046543,0.073357,52.187,69.314,1.1797
105.58,59.205,0.0062423,0.30084,0.20056,0.017121,0.029547,24,0.0047487,0.12196,0.1199,0.24487,0.10751,46.38,58.733,2.4799
348.97,234.96,0.0061162,0.10491,0.32613,0.018297,0.037215,28,0.0021152,0.036751,0.053551,0.06848,0.23176,94.225,135.05,1.6716
160.02,107.09,0.0073399,0.18468,0.46197,0.038135,0.023212,27,0.004368,0.12267,0.16971,0.1391,0.39205,46.824,65.547,7.5545
383.27,367.66,0.024206,0.15398,0.48228,0.012523,0.028444,14,0.0062271,0.10152,0.35675,0.11323,0.20638,152.24,197.08,6.4783
324.05,234.8,0.023837,0.29818,0.48859,0.035462,0.041356,22,0.0060382,0.097666,0.42551,0.031682,0.35737,67.415,105.33,15.997
357.17,275.19,0.027262,0.19388,0.14829,0.023955,0.039076,31,0.0026906,0.064444,0.091018,0.1488,0.084878,70.603,112.39,3.1703
191.16,123.54,0.020671,0.26216,0.25972,0.027534,0.022203,48,0.0022764,0.20354,0.16944,0.13215,0.076964,45.125,67.49,6.2655
378.76,61.558,0.015348,0.25601,0.34624,0.02753,0.036911,29,0.0028805,0.21368,0.12667,0.1785,0.29174,72.277,116.59,6.1786
360.94,282.76,0.027625,0.27521,0.52552,0.020526,0.047646,17,0.01242,0.096775,0.1439,0.23082,0.057612,82.035,124.27,17.292
272,263.23,0.0055471,0.29784,0.42836,0.012172,0.032779,37,0.0011029,0.094364,0.31732,0.20049,0.10616,89.648,121.47,2.8917
346.92,272.27,0.026781,0.23201,0.43242,0.017272,0.048424,15,0.0050924,0.085197,0.26764,0.19025,0.37802,94.69,135.28,9.0994
